File,Species_name,Common_name,Subject,Treatment,Treatment_description,Date_start,Time_start,Date_end,Time_end,Time_recorded,Video_length,Hardware_description,Software_description,Further_description
jwaspB_enrichment_redandwhiteshelter_control_21.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,12:49:11,15/3/22,13:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_22.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,13:49:11,15/3/22,14:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_23.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,14:49:11,15/3/22,15:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_24.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,15:49:11,15/3/22,16:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_25.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,16:49:11,15/3/22,17:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_26.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,17:49:11,15/3/22,18:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_27.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,18:49:11,15/3/22,19:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_28.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,19:49:11,15/3/22,20:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_29.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,20:49:11,15/3/22,21:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_30.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,12:08:42,16/3/22,12:10:34,00:01:52,00:01:52,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_31.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,12:20:33,16/3/22,13:20:33,01:00:31,01:00:31,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_32.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,13:20:33,16/3/22,14:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_33.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,14:20:33,16/3/22,15:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_34.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,15:20:33,16/3/22,16:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_35.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,16:20:33,16/3/22,17:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_36.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,17:20:33,16/3/22,18:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_37.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,18:20:33,16/3/22,19:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_38.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,19:20:33,16/3/22,20:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_39.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,20:20:33,16/3/22,21:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_40.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,01:04:35,16/3/22,02:04:35,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_41.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,02:04:35,16/3/22,03:04:35,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_42.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,03:04:35,16/3/22,04:04:35,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_43.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,21:49:11,16/3/22,22:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_44.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,15/3/22,22:49:11,16/3/22,23:49:11,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_45.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,21:20:33,16/3/22,22:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_46.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,22:20:33,16/3/22,23:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redandwhiteshelter_control_47.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,16/3/22,23:20:33,17/3/22,00:20:33,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspBC_enrichment_rock_middle.avi,Ampulex_compressa,Jewel_wasp,B_female + C_female,enrichment_rock_middle,"a ""small boulder"" was added to middle of enclosure ",6/4/22,11:48:28,6/4/22,12:49:00,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,C_female was an adult of unknown age.
jwaspBC_enrichment_redandwhiteshelter_control_0.avi,Ampulex_compressa,Jewel_wasp,B_female + C_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,31/3/22,12:12:00,31/3/22,13:12:32,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspBC_enrichment_redandwhiteshelter_control_1.avi,Ampulex_compressa,Jewel_wasp,B_female + C_female,enrichment_redandwhiteshelter_control,With respect to the entry door one red shelter is in the back left of the enclosure and one clear shelter in the back right of the enclosure (openings face the entry door + both made of 3mm acrylic) + resources in the centre with nectar at the front left + double red sticker on nectar ,31/3/22,13:12:32,31/3/22,14:13:04,01:00:32,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminium + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh (red and clear identical aside from colour),Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
